,subject,session,desc,hemi,task,direction,run,space,suffix,datatype,extension,contrast,megabytes,dataset,path
83,01,00,,,ArchiSpatial,ap,,MNI305,grasp,,.nii.gz,object_grasp,2.8995285034179688,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ap_space-MNI305_ZMap-object_grasp.nii.gz
84,01,00,,,ArchiSpatial,ap,,MNI305,orientation,,.json,object_orientation,0.0005750656127929688,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ap_space-MNI305_ZMap-object_orientation.json
85,01,00,,,ArchiSpatial,ap,,MNI305,orientation,,.nii.gz,object_orientation,2.9000730514526367,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ap_space-MNI305_ZMap-object_orientation.nii.gz
86,01,00,,,ArchiSpatial,ap,,MNI305,hand,,.json,rotation_hand,0.0005207061767578125,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ap_space-MNI305_ZMap-rotation_hand.json
87,01,00,,,ArchiSpatial,ap,,MNI305,hand,,.nii.gz,rotation_hand,2.9023475646972656,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ap_space-MNI305_ZMap-rotation_hand.nii.gz
88,01,00,,,ArchiSpatial,ap,,MNI305,side,,.json,rotation_side,0.0005273818969726562,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ap_space-MNI305_ZMap-rotation_side.json
89,01,00,,,ArchiSpatial,ap,,MNI305,side,,.nii.gz,rotation_side,2.899041175842285,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ap_space-MNI305_ZMap-rotation_side.nii.gz
90,01,00,,,ArchiSpatial,ap,,MNI305,,,.json,saccades,0.00048732757568359375,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ap_space-MNI305_ZMap-saccades.json
91,01,00,,,ArchiSpatial,ap,,MNI305,,,.nii.gz,saccades,2.900510787963867,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ap_space-MNI305_ZMap-saccades.nii.gz
92,01,00,,,ArchiSpatial,ffx,,MNI305,,,.json,grasp-orientation,0.0004892349243164062,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ffx_space-MNI305_ZMap-grasp-orientation.json
93,01,00,,,ArchiSpatial,ffx,,MNI305,,,.nii.gz,grasp-orientation,2.898448944091797,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ffx_space-MNI305_ZMap-grasp-orientation.nii.gz
94,01,00,,,ArchiSpatial,ffx,,MNI305,,,.json,hand-side,0.0004978179931640625,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ffx_space-MNI305_ZMap-hand-side.json
95,01,00,,,ArchiSpatial,ffx,,MNI305,,,.nii.gz,hand-side,2.8987598419189453,volume_maps,resulting_smooth_maps/sub-01/ses-00/sub-01_ses-00_task-ArchiSpatial_dir-ffx_space-MNI305_ZMap-hand-side.nii.gz
